Logic Gate; Method; Iteration; Error; Run
XNOR; gradient_descent; 1; 0.225830078125; 0
XNOR; gradient_descent; 1; 0.445556640625; 1
XNOR; gradient_descent; 2; 0.42041015625; 1
XNOR; gradient_descent; 3; 0.42041015625; 1
XNOR; gradient_descent; 4; 0.42041015625; 1
XNOR; gradient_descent; 5; 0.42041015625; 1
XNOR; gradient_descent; 6; 0.42041015625; 1
XNOR; gradient_descent; 7; 0.42041015625; 1
XNOR; gradient_descent; 8; 0.42041015625; 1
XNOR; gradient_descent; 9; 0.42041015625; 1
XNOR; gradient_descent; 10; 0.410400390625; 1
XNOR; gradient_descent; 11; 0.308349609375; 1
XNOR; gradient_descent; 12; 0.308349609375; 1
XNOR; gradient_descent; 13; 0.247314453125; 1
XNOR; gradient_descent; 1; 0.459716796875; 2
XNOR; gradient_descent; 2; 0.4248046875; 2
XNOR; gradient_descent; 3; 0.4248046875; 2
XNOR; gradient_descent; 4; 0.4150390625; 2
XNOR; gradient_descent; 5; 0.4150390625; 2
XNOR; gradient_descent; 6; 0.380615234375; 2
XNOR; gradient_descent; 7; 0.380615234375; 2
XNOR; gradient_descent; 8; 0.380615234375; 2
XNOR; gradient_descent; 9; 0.380615234375; 2
XNOR; gradient_descent; 10; 0.380615234375; 2
XNOR; gradient_descent; 11; 0.380615234375; 2
XNOR; gradient_descent; 12; 0.380615234375; 2
XNOR; gradient_descent; 13; 0.380615234375; 2
XNOR; gradient_descent; 14; 0.380615234375; 2
XNOR; gradient_descent; 15; 0.380615234375; 2
XNOR; gradient_descent; 16; 0.380615234375; 2
XNOR; gradient_descent; 17; 0.380615234375; 2
XNOR; gradient_descent; 18; 0.380615234375; 2
XNOR; gradient_descent; 19; 0.380615234375; 2
XNOR; gradient_descent; 20; 0.380615234375; 2
XNOR; gradient_descent; 21; 0.380615234375; 2
XNOR; gradient_descent; 22; 0.37060546875; 2
XNOR; gradient_descent; 23; 0.37060546875; 2
XNOR; gradient_descent; 24; 0.2373046875; 2
XNOR; gradient_descent; 1; 0.228271484375; 3
XNOR; gradient_descent; 2; 0.228271484375; 3
XNOR; gradient_descent; 3; 0.228271484375; 3
XNOR; gradient_descent; 4; 0.228271484375; 3
XNOR; gradient_descent; 5; 0.228271484375; 3
XNOR; gradient_descent; 6; 0.228271484375; 3
XNOR; gradient_descent; 7; 0.228271484375; 3
XNOR; gradient_descent; 8; 0.228271484375; 3
XNOR; gradient_descent; 9; 0.194580078125; 3
XNOR; gradient_descent; 1; 0.456298828125; 4
XNOR; gradient_descent; 2; 0.456298828125; 4
XNOR; gradient_descent; 3; 0.456298828125; 4
XNOR; gradient_descent; 4; 0.456298828125; 4
XNOR; gradient_descent; 5; 0.456298828125; 4
XNOR; gradient_descent; 6; 0.456298828125; 4
XNOR; gradient_descent; 7; 0.456298828125; 4
XNOR; gradient_descent; 8; 0.456298828125; 4
XNOR; gradient_descent; 9; 0.456298828125; 4
XNOR; gradient_descent; 10; 0.456298828125; 4
XNOR; gradient_descent; 11; 0.456298828125; 4
XNOR; gradient_descent; 12; 0.456298828125; 4
XNOR; gradient_descent; 13; 0.456298828125; 4
XNOR; gradient_descent; 14; 0.456298828125; 4
XNOR; gradient_descent; 15; 0.456298828125; 4
XNOR; gradient_descent; 16; 0.456298828125; 4
XNOR; gradient_descent; 17; 0.398193359375; 4
XNOR; gradient_descent; 18; 0.398193359375; 4
XNOR; gradient_descent; 19; 0.346923828125; 4
XNOR; gradient_descent; 20; 0.346923828125; 4
XNOR; gradient_descent; 21; 0.3232421875; 4
XNOR; gradient_descent; 22; 0.322021484375; 4
XNOR; gradient_descent; 23; 0.322021484375; 4
XNOR; gradient_descent; 24; 0.322021484375; 4
XNOR; gradient_descent; 25; 0.322021484375; 4
XNOR; gradient_descent; 26; 0.322021484375; 4
XNOR; gradient_descent; 27; 0.322021484375; 4
XNOR; gradient_descent; 28; 0.322021484375; 4
XNOR; gradient_descent; 29; 0.322021484375; 4
XNOR; gradient_descent; 30; 0.322021484375; 4
XNOR; gradient_descent; 31; 0.322021484375; 4
XNOR; gradient_descent; 32; 0.322021484375; 4
XNOR; gradient_descent; 33; 0.322021484375; 4
XNOR; gradient_descent; 34; 0.322021484375; 4
