Logic Gate; Method; Iteration; Error; Run
AND; random_search; 1; 0.431396484375; 0
AND; random_search; 2; 0.392578125; 0
AND; random_search; 3; 0.392578125; 0
AND; random_search; 4; 0.392578125; 0
AND; random_search; 5; 0.392578125; 0
AND; random_search; 6; 0.392578125; 0
AND; random_search; 7; 0.22021484375; 0
AND; random_search; 8; 0.22021484375; 0
AND; random_search; 9; 0.22021484375; 0
AND; random_search; 10; 0.22021484375; 0
AND; random_search; 11; 0.22021484375; 0
AND; random_search; 12; 0.22021484375; 0
AND; random_search; 13; 0.22021484375; 0
AND; random_search; 14; 0.22021484375; 0
AND; random_search; 15; 0.22021484375; 0
AND; random_search; 16; 0.22021484375; 0
AND; random_search; 17; 0.22021484375; 0
AND; random_search; 18; 0.22021484375; 0
AND; random_search; 19; 0.22021484375; 0
AND; random_search; 20; 0.22021484375; 0
AND; random_search; 21; 0.22021484375; 0
AND; random_search; 22; 0.22021484375; 0
AND; random_search; 23; 0.22021484375; 0
AND; random_search; 24; 0.22021484375; 0
AND; random_search; 25; 0.22021484375; 0
AND; random_search; 26; 0.22021484375; 0
AND; random_search; 27; 0.22021484375; 0
AND; random_search; 28; 0.22021484375; 0
AND; random_search; 29; 0.22021484375; 0
AND; random_search; 30; 0.22021484375; 0
AND; random_search; 31; 0.22021484375; 0
AND; random_search; 32; 0.22021484375; 0
AND; random_search; 33; 0.22021484375; 0
AND; random_search; 34; 0.22021484375; 0
AND; random_search; 35; 0.22021484375; 0
AND; random_search; 36; 0.22021484375; 0
AND; random_search; 37; 0.22021484375; 0
AND; random_search; 38; 0.22021484375; 0
AND; random_search; 39; 0.22021484375; 0
AND; random_search; 40; 0.22021484375; 0
AND; random_search; 41; 0.22021484375; 0
AND; random_search; 42; 0.22021484375; 0
AND; random_search; 43; 0.22021484375; 0
AND; random_search; 44; 0.22021484375; 0
AND; random_search; 45; 0.22021484375; 0
AND; random_search; 46; 0.22021484375; 0
AND; random_search; 47; 0.22021484375; 0
AND; random_search; 48; 0.22021484375; 0
AND; random_search; 49; 0.22021484375; 0
AND; random_search; 50; 0.22021484375; 0
AND; random_search; 51; 0.22021484375; 0
AND; random_search; 52; 0.22021484375; 0
AND; random_search; 53; 0.22021484375; 0
AND; random_search; 54; 0.22021484375; 0
AND; random_search; 55; 0.22021484375; 0
AND; random_search; 56; 0.22021484375; 0
AND; random_search; 57; 0.22021484375; 0
AND; random_search; 58; 0.22021484375; 0
AND; random_search; 59; 0.22021484375; 0
AND; random_search; 60; 0.22021484375; 0
AND; random_search; 61; 0.22021484375; 0
AND; random_search; 62; 0.22021484375; 0
AND; random_search; 63; 0.22021484375; 0
AND; random_search; 64; 0.22021484375; 0
AND; random_search; 65; 0.22021484375; 0
AND; random_search; 66; 0.22021484375; 0
AND; random_search; 67; 0.22021484375; 0
AND; random_search; 68; 0.22021484375; 0
AND; random_search; 69; 0.22021484375; 0
AND; random_search; 70; 0.22021484375; 0
AND; random_search; 71; 0.22021484375; 0
AND; random_search; 72; 0.22021484375; 0
AND; random_search; 73; 0.22021484375; 0
AND; random_search; 74; 0.22021484375; 0
AND; random_search; 75; 0.22021484375; 0
AND; random_search; 76; 0.22021484375; 0
AND; random_search; 77; 0.22021484375; 0
AND; random_search; 78; 0.22021484375; 0
AND; random_search; 79; 0.22021484375; 0
AND; random_search; 80; 0.22021484375; 0
AND; random_search; 81; 0.22021484375; 0
AND; random_search; 82; 0.22021484375; 0
AND; random_search; 83; 0.22021484375; 0
AND; random_search; 84; 0.22021484375; 0
AND; random_search; 85; 0.22021484375; 0
AND; random_search; 86; 0.22021484375; 0
AND; random_search; 87; 0.22021484375; 0
AND; random_search; 88; 0.22021484375; 0
AND; random_search; 89; 0.22021484375; 0
AND; random_search; 90; 0.22021484375; 0
AND; random_search; 91; 0.22021484375; 0
AND; random_search; 92; 0.22021484375; 0
AND; random_search; 93; 0.22021484375; 0
AND; random_search; 94; 0.22021484375; 0
AND; random_search; 95; 0.22021484375; 0
AND; random_search; 96; 0.22021484375; 0
AND; random_search; 97; 0.22021484375; 0
AND; random_search; 98; 0.22021484375; 0
AND; random_search; 99; 0.22021484375; 0
AND; random_search; 100; 0.22021484375; 0
AND; random_search; 101; 0.22021484375; 0
AND; random_search; 102; 0.22021484375; 0
AND; random_search; 103; 0.22021484375; 0
AND; random_search; 104; 0.22021484375; 0
AND; random_search; 105; 0.22021484375; 0
AND; random_search; 106; 0.22021484375; 0
AND; random_search; 107; 0.22021484375; 0
AND; random_search; 108; 0.22021484375; 0
AND; random_search; 109; 0.22021484375; 0
AND; random_search; 110; 0.22021484375; 0
AND; random_search; 111; 0.22021484375; 0
AND; random_search; 112; 0.22021484375; 0
AND; random_search; 113; 0.22021484375; 0
AND; random_search; 114; 0.22021484375; 0
AND; random_search; 115; 0.22021484375; 0
AND; random_search; 116; 0.22021484375; 0
AND; random_search; 117; 0.22021484375; 0
AND; random_search; 118; 0.22021484375; 0
AND; random_search; 119; 0.22021484375; 0
AND; random_search; 120; 0.22021484375; 0
AND; random_search; 121; 0.22021484375; 0
AND; random_search; 122; 0.22021484375; 0
AND; random_search; 123; 0.22021484375; 0
AND; random_search; 124; 0.22021484375; 0
AND; random_search; 125; 0.22021484375; 0
AND; random_search; 126; 0.22021484375; 0
AND; random_search; 127; 0.22021484375; 0
AND; random_search; 128; 0.22021484375; 0
AND; random_search; 129; 0.22021484375; 0
AND; random_search; 130; 0.22021484375; 0
AND; random_search; 131; 0.22021484375; 0
AND; random_search; 132; 0.22021484375; 0
AND; random_search; 133; 0.22021484375; 0
AND; random_search; 134; 0.22021484375; 0
AND; random_search; 135; 0.22021484375; 0
AND; random_search; 136; 0.22021484375; 0
AND; random_search; 137; 0.22021484375; 0
AND; random_search; 138; 0.22021484375; 0
AND; random_search; 139; 0.22021484375; 0
AND; random_search; 140; 0.22021484375; 0
AND; random_search; 141; 0.22021484375; 0
AND; random_search; 142; 0.22021484375; 0
AND; random_search; 143; 0.22021484375; 0
AND; random_search; 144; 0.22021484375; 0
AND; random_search; 145; 0.22021484375; 0
AND; random_search; 146; 0.22021484375; 0
AND; random_search; 147; 0.22021484375; 0
AND; random_search; 148; 0.22021484375; 0
AND; random_search; 149; 0.22021484375; 0
AND; random_search; 150; 0.22021484375; 0
AND; random_search; 151; 0.22021484375; 0
AND; random_search; 152; 0.22021484375; 0
AND; random_search; 153; 0.22021484375; 0
AND; random_search; 154; 0.22021484375; 0
AND; random_search; 155; 0.22021484375; 0
AND; random_search; 156; 0.22021484375; 0
AND; random_search; 157; 0.22021484375; 0
AND; random_search; 158; 0.155029296875; 0
AND; random_search; 159; 0.155029296875; 0
AND; random_search; 160; 0.155029296875; 0
AND; random_search; 161; 0.155029296875; 0
AND; random_search; 162; 0.155029296875; 0
AND; random_search; 163; 0.155029296875; 0
AND; random_search; 164; 0.155029296875; 0
AND; random_search; 165; 0.155029296875; 0
AND; random_search; 166; 0.155029296875; 0
AND; random_search; 167; 0.155029296875; 0
AND; random_search; 168; 0.155029296875; 0
AND; random_search; 169; 0.155029296875; 0
AND; random_search; 170; 0.155029296875; 0
AND; random_search; 171; 0.155029296875; 0
AND; random_search; 172; 0.155029296875; 0
AND; random_search; 173; 0.155029296875; 0
AND; random_search; 174; 0.155029296875; 0
AND; random_search; 175; 0.155029296875; 0
AND; random_search; 176; 0.155029296875; 0
AND; random_search; 177; 0.155029296875; 0
AND; random_search; 178; 0.155029296875; 0
AND; random_search; 179; 0.155029296875; 0
AND; random_search; 180; 0.155029296875; 0
AND; random_search; 181; 0.155029296875; 0
AND; random_search; 182; 0.155029296875; 0
AND; random_search; 183; 0.155029296875; 0
AND; random_search; 184; 0.155029296875; 0
AND; random_search; 185; 0.155029296875; 0
AND; random_search; 186; 0.155029296875; 0
AND; random_search; 187; 0.155029296875; 0
AND; random_search; 188; 0.155029296875; 0
AND; random_search; 189; 0.155029296875; 0
AND; random_search; 190; 0.155029296875; 0
AND; random_search; 191; 0.155029296875; 0
AND; random_search; 192; 0.155029296875; 0
AND; random_search; 193; 0.155029296875; 0
AND; random_search; 194; 0.155029296875; 0
AND; random_search; 195; 0.155029296875; 0
AND; random_search; 196; 0.155029296875; 0
AND; random_search; 197; 0.155029296875; 0
AND; random_search; 198; 0.155029296875; 0
AND; random_search; 199; 0.155029296875; 0
AND; random_search; 200; 0.155029296875; 0
AND; random_search; 201; 0.155029296875; 0
AND; random_search; 202; 0.155029296875; 0
AND; random_search; 203; 0.155029296875; 0
AND; random_search; 204; 0.155029296875; 0
AND; random_search; 205; 0.155029296875; 0
AND; random_search; 206; 0.155029296875; 0
AND; random_search; 207; 0.155029296875; 0
AND; random_search; 208; 0.155029296875; 0
AND; random_search; 209; 0.155029296875; 0
AND; random_search; 210; 0.155029296875; 0
AND; random_search; 211; 0.155029296875; 0
AND; random_search; 212; 0.155029296875; 0
AND; random_search; 213; 0.155029296875; 0
AND; random_search; 214; 0.155029296875; 0
AND; random_search; 215; 0.155029296875; 0
AND; random_search; 216; 0.155029296875; 0
AND; random_search; 217; 0.155029296875; 0
AND; random_search; 218; 0.155029296875; 0
AND; random_search; 219; 0.155029296875; 0
AND; random_search; 220; 0.155029296875; 0
AND; random_search; 221; 0.155029296875; 0
AND; random_search; 222; 0.155029296875; 0
AND; random_search; 223; 0.155029296875; 0
AND; random_search; 224; 0.155029296875; 0
AND; random_search; 225; 0.155029296875; 0
AND; random_search; 226; 0.155029296875; 0
AND; random_search; 227; 0.155029296875; 0
AND; random_search; 228; 0.155029296875; 0
AND; random_search; 229; 0.155029296875; 0
AND; random_search; 230; 0.155029296875; 0
AND; random_search; 231; 0.155029296875; 0
AND; random_search; 232; 0.155029296875; 0
AND; random_search; 233; 0.155029296875; 0
AND; random_search; 234; 0.155029296875; 0
AND; random_search; 235; 0.155029296875; 0
AND; random_search; 236; 0.155029296875; 0
AND; random_search; 237; 0.155029296875; 0
AND; random_search; 238; 0.155029296875; 0
AND; random_search; 239; 0.155029296875; 0
AND; random_search; 240; 0.155029296875; 0
AND; random_search; 241; 0.155029296875; 0
AND; random_search; 242; 0.155029296875; 0
AND; random_search; 243; 0.155029296875; 0
AND; random_search; 244; 0.155029296875; 0
AND; random_search; 245; 0.155029296875; 0
AND; random_search; 246; 0.155029296875; 0
AND; random_search; 247; 0.155029296875; 0
AND; random_search; 248; 0.155029296875; 0
AND; random_search; 249; 0.155029296875; 0
AND; random_search; 250; 0.155029296875; 0
AND; random_search; 251; 0.155029296875; 0
AND; random_search; 252; 0.155029296875; 0
AND; random_search; 253; 0.155029296875; 0
AND; random_search; 254; 0.155029296875; 0
AND; random_search; 255; 0.155029296875; 0
AND; random_search; 256; 0.155029296875; 0
AND; random_search; 257; 0.155029296875; 0
AND; random_search; 258; 0.155029296875; 0
AND; random_search; 259; 0.155029296875; 0
AND; random_search; 260; 0.155029296875; 0
AND; random_search; 261; 0.155029296875; 0
AND; random_search; 262; 0.155029296875; 0
AND; random_search; 263; 0.155029296875; 0
AND; random_search; 264; 0.155029296875; 0
AND; random_search; 265; 0.155029296875; 0
AND; random_search; 266; 0.155029296875; 0
AND; random_search; 267; 0.155029296875; 0
AND; random_search; 268; 0.155029296875; 0
AND; random_search; 269; 0.155029296875; 0
AND; random_search; 270; 0.155029296875; 0
AND; random_search; 271; 0.155029296875; 0
AND; random_search; 272; 0.155029296875; 0
AND; random_search; 273; 0.155029296875; 0
AND; random_search; 274; 0.155029296875; 0
AND; random_search; 275; 0.155029296875; 0
AND; random_search; 276; 0.155029296875; 0
AND; random_search; 277; 0.155029296875; 0
AND; random_search; 278; 0.155029296875; 0
AND; random_search; 279; 0.155029296875; 0
AND; random_search; 280; 0.155029296875; 0
AND; random_search; 281; 0.155029296875; 0
AND; random_search; 282; 0.155029296875; 0
AND; random_search; 283; 0.155029296875; 0
AND; random_search; 284; 0.155029296875; 0
AND; random_search; 285; 0.155029296875; 0
AND; random_search; 286; 0.155029296875; 0
AND; random_search; 287; 0.155029296875; 0
AND; random_search; 288; 0.155029296875; 0
AND; random_search; 289; 0.155029296875; 0
AND; random_search; 290; 0.155029296875; 0
AND; random_search; 291; 0.155029296875; 0
AND; random_search; 292; 0.155029296875; 0
AND; random_search; 293; 0.155029296875; 0
AND; random_search; 294; 0.155029296875; 0
AND; random_search; 295; 0.155029296875; 0
AND; random_search; 296; 0.155029296875; 0
AND; random_search; 297; 0.155029296875; 0
AND; random_search; 298; 0.155029296875; 0
AND; random_search; 299; 0.155029296875; 0
AND; random_search; 300; 0.155029296875; 0
AND; random_search; 301; 0.155029296875; 0
AND; random_search; 302; 0.155029296875; 0
AND; random_search; 303; 0.155029296875; 0
AND; random_search; 304; 0.155029296875; 0
AND; random_search; 305; 0.155029296875; 0
AND; random_search; 306; 0.155029296875; 0
AND; random_search; 307; 0.155029296875; 0
AND; random_search; 308; 0.155029296875; 0
AND; random_search; 309; 0.155029296875; 0
AND; random_search; 310; 0.155029296875; 0
AND; random_search; 311; 0.155029296875; 0
AND; random_search; 312; 0.155029296875; 0
AND; random_search; 313; 0.155029296875; 0
AND; random_search; 314; 0.155029296875; 0
AND; random_search; 315; 0.155029296875; 0
AND; random_search; 316; 0.155029296875; 0
AND; random_search; 317; 0.155029296875; 0
AND; random_search; 318; 0.155029296875; 0
AND; random_search; 319; 0.155029296875; 0
AND; random_search; 320; 0.155029296875; 0
AND; random_search; 321; 0.155029296875; 0
AND; random_search; 322; 0.155029296875; 0
AND; random_search; 323; 0.155029296875; 0
AND; random_search; 324; 0.155029296875; 0
AND; random_search; 325; 0.155029296875; 0
AND; random_search; 326; 0.155029296875; 0
AND; random_search; 327; 0.155029296875; 0
AND; random_search; 328; 0.155029296875; 0
AND; random_search; 329; 0.155029296875; 0
AND; random_search; 330; 0.155029296875; 0
AND; random_search; 331; 0.155029296875; 0
AND; random_search; 332; 0.155029296875; 0
AND; random_search; 333; 0.155029296875; 0
AND; random_search; 334; 0.155029296875; 0
AND; random_search; 335; 0.155029296875; 0
AND; random_search; 336; 0.155029296875; 0
AND; random_search; 337; 0.155029296875; 0
AND; random_search; 338; 0.155029296875; 0
AND; random_search; 339; 0.155029296875; 0
AND; random_search; 340; 0.155029296875; 0
AND; random_search; 341; 0.155029296875; 0
AND; random_search; 342; 0.155029296875; 0
AND; random_search; 343; 0.155029296875; 0
AND; random_search; 344; 0.155029296875; 0
AND; random_search; 345; 0.155029296875; 0
AND; random_search; 346; 0.155029296875; 0
AND; random_search; 347; 0.155029296875; 0
AND; random_search; 348; 0.155029296875; 0
AND; random_search; 349; 0.155029296875; 0
AND; random_search; 350; 0.155029296875; 0
AND; random_search; 351; 0.155029296875; 0
AND; random_search; 352; 0.155029296875; 0
AND; random_search; 353; 0.155029296875; 0
AND; random_search; 354; 0.155029296875; 0
AND; random_search; 355; 0.155029296875; 0
AND; random_search; 356; 0.155029296875; 0
AND; random_search; 357; 0.155029296875; 0
AND; random_search; 358; 0.155029296875; 0
AND; random_search; 359; 0.155029296875; 0
AND; random_search; 360; 0.155029296875; 0
AND; random_search; 361; 0.155029296875; 0
AND; random_search; 362; 0.155029296875; 0
AND; random_search; 363; 0.155029296875; 0
AND; random_search; 364; 0.155029296875; 0
AND; random_search; 365; 0.155029296875; 0
AND; random_search; 366; 0.155029296875; 0
AND; random_search; 367; 0.155029296875; 0
AND; random_search; 368; 0.155029296875; 0
AND; random_search; 369; 0.155029296875; 0
AND; random_search; 370; 0.155029296875; 0
AND; random_search; 371; 0.155029296875; 0
AND; random_search; 372; 0.155029296875; 0
AND; random_search; 373; 0.155029296875; 0
AND; random_search; 374; 0.155029296875; 0
AND; random_search; 375; 0.155029296875; 0
AND; random_search; 376; 0.155029296875; 0
AND; random_search; 377; 0.155029296875; 0
AND; random_search; 378; 0.155029296875; 0
AND; random_search; 379; 0.155029296875; 0
AND; random_search; 380; 0.155029296875; 0
AND; random_search; 381; 0.155029296875; 0
AND; random_search; 382; 0.155029296875; 0
AND; random_search; 383; 0.155029296875; 0
AND; random_search; 384; 0.155029296875; 0
AND; random_search; 385; 0.155029296875; 0
AND; random_search; 386; 0.155029296875; 0
AND; random_search; 387; 0.155029296875; 0
AND; random_search; 388; 0.155029296875; 0
